ID,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil24,Mobil26
54541019,5,5,6,5,6,3,1,4,5,5,5,5,5,1,5,5,6
54541020,6,6,6,2,4,2,5,5,5,5,5,5,5,1,1,6,1
54541039,2,5,4,2,2,2,4,5,3,4,4,4,3,4,3,4,4
54541041,3,3,2,5,5,1,3,5,4,3,4,4,3,2,4,3,3
54541081,5,6,4,3,3,3,5,3,6,6,3,1,1,5,4,5,3
54544037,4,5,4,2,4,3,4,5,2,4,4,2,2,5,5,5,1
56080019,4,2,4,3,4,2,4,4,2,3,2,3,2,4,4,4,4
56080029,4,4,5,3,2,5,3,3,2,4,3,3,3,4,4,4,3
56080061,3,5,6,6,3,3,5,1,1,5,4,6,2,5,5,4,5
56080065,3,4,4,2,5,1,4,5,4,5,4,4,2,5,4,5,2
56080075,6,5,4,3,5,2,5,5,4,4,2,3,2,5,5,4,4
56080089,2,5,2,4,4,2,3,4,3,4,4,3,2,2,1,2,3
56080090,2,5,2,4,5,3,4,4,4,3,4,3,2,2,2,2,3
56080129,4,5,5,2,3,2,4,1,1,5,4,1,1,4,4,5,4
56080130,5,4,4,3,4,2,5,4,2,4,4,4,2,4,4,4,4
56080176,2,3,4,3,4,3,3,5,3,2,3,2,3,2,1,3,3
56080245,4,4,2,4,4,2,4,4,4,4,4,3,3,3,3,4,2
56080246,5,5,5,5,5,3,3,4,4,4,4,4,2,3,3,4,4
56080315,3,5,4,4,5,2,5,4,2,5,2,3,1,3,3,4,1
56080316,2,5,4,4,3,2,4,4,2,4,3,2,2,6,6,3,2
56080325,3,4,3,6,5,2,4,5,4,2,5,4,4,3,3,3,5
56080562,3,3,1,5,3,3,2,4,3,4,3,3,2,4,3,3,4
56080623,2,5,3,3,5,4,4,5,3,4,4,5,4,2,6,3,2
56080781,2,4,3,5,5,3,3,5,4,4,5,3,3,2,6,3,1
56080782,2,4,3,5,5,3,3,5,4,4,5,3,3,2,6,3,1
56080828,3,1,2,6,4,4,5,5,2,5,4,6,3,3,2,2,2
56080897,4,5,2,5,5,4,4,5,4,5,5,5,5,2,1,4,1
56080898,4,4,1,5,5,2,4,5,4,5,5,4,5,1,2,3,1
70130105,4,5,5,3,3,2,4,3,3,4,2,4,3,3,3,3,3
70130106,3,6,3,4,4,3,4,6,6,6,3,6,3,4,4,5,2
70130149,4,5,4,3,4,3,4,3,2,4,3,3,4,4,4,5,2
70130259,2,6,5,3,3,2,5,6,6,6,4,3,3,4,3,5,5
70130275,3,4,3,4,4,2,4,6,6,6,3,6,2,4,4,4,2
70130293,3,4,3,2,4,2,4,4,4,4,4,4,2,4,6,3,4
70130294,1,5,3,2,2,1,3,4,2,3,4,4,4,4,3,4,2
70130349,3,4,5,2,2,2,5,5,5,5,1,5,2,5,5,5,3
70130388,3,5,4,2,3,2,4,4,2,4,5,1,1,5,5,5,1
70130402,4,4,5,3,4,5,4,4,3,4,3,3,4,3,2,4,2
70130414,3,5,4,4,4,4,4,5,2,5,5,3,4,4,2,4,2
70130507,4,5,4,3,4,3,4,5,3,4,4,6,3,4,3,6,6
70130508,4,4,5,3,4,3,4,4,3,4,4,4,3,4,3,6,6
70130662,6,3,6,4,4,2,2,5,4,2,5,6,2,3,6,3,6
70130666,3,3,4,2,4,2,5,4,4,4,5,3,2,4,4,4,3
70130723,4,4,3,5,4,3,4,4,4,4,4,4,4,3,4,3,2
70130765,5,5,1,4,4,1,4,1,1,5,2,4,4,5,5,5,4
70130766,5,6,2,4,5,2,4,6,1,5,4,1,2,5,5,5,5
70130777,4,4,4,3,3,2,3,4,2,5,4,3,2,2,4,4,4
70130778,3,4,3,2,4,2,4,5,4,4,4,4,2,4,3,4,2
70130787,3,4,4,1,4,1,5,5,3,4,2,3,1,5,2,4,3
70130792,6,4,6,3,5,5,3,5,3,3,3,5,3,2,3,3,1
70130805,5,5,5,5,5,3,4,5,2,5,1,3,5,5,5,5,5
70130807,3,4,3,3,4,2,4,4,2,3,2,2,4,2,2,2,2
70130808,2,6,6,5,5,2,5,5,3,4,4,3,4,3,6,4,3
70130813,4,5,4,4,5,3,4,5,4,3,4,4,4,3,3,3,5
70130835,3,4,3,3,5,3,3,5,4,4,3,2,2,5,4,5,4
70130867,3,6,3,6,4,4,4,4,3,4,4,4,2,4,5,4,2
70130868,3,6,6,5,4,3,4,6,6,6,4,4,3,5,4,4,3
70130905,4,4,4,5,3,1,4,4,3,4,3,4,4,3,3,4,2
70130947,3,5,4,2,4,1,5,5,4,4,4,4,3,4,4,5,3
70130951,1,5,1,1,5,3,4,5,4,3,2,2,2,3,2,2,1
70130952,2,5,2,2,5,3,4,5,4,3,2,2,2,3,2,2,1
70130969,2,5,2,2,5,2,4,5,4,5,2,2,2,5,4,4,1
70130998,3,6,3,3,4,2,3,6,3,5,3,4,4,5,5,5,1
70131013,2,5,1,5,5,1,1,4,2,4,4,2,3,2,1,4,1
70131063,2,2,3,3,5,3,4,5,2,2,3,3,4,5,4,4,4
70131064,3,4,3,3,4,3,4,4,2,4,4,3,4,4,4,4,4
70140005,4,2,4,4,3,1,4,3,3,3,3,1,2,5,3,4,4
70140006,3,4,2,3,4,5,4,5,4,2,4,4,2,6,6,2,1
70140010,3,4,2,2,5,5,4,1,1,1,5,1,5,5,5,5,5
70140027,6,4,5,4,5,3,4,4,3,4,4,4,3,4,4,4,2
70140059,2,4,2,4,4,2,3,3,4,3,4,2,2,3,4,2,4
70140060,2,4,2,4,4,2,3,3,4,3,4,2,2,3,4,2,4
70140078,1,5,5,5,5,4,5,5,1,5,5,5,3,5,5,5,5
70140103,3,5,4,2,4,2,3,2,2,4,5,4,2,3,4,4,4
70140136,5,4,1,5,5,3,4,6,1,5,3,1,1,5,5,5,4
70140141,4,5,4,2,3,2,4,4,2,5,2,3,1,3,4,5,1
70140142,5,5,2,5,5,1,5,4,2,4,1,4,1,5,5,5,4
70140190,3,5,6,6,4,1,5,5,5,3,4,5,2,4,5,2,5
70140229,6,5,2,4,4,2,4,5,4,5,5,5,1,5,1,1,1
70140237,3,3,3,3,3,3,3,3,2,5,5,5,3,3,3,4,4
70140247,4,4,3,3,4,3,4,4,4,5,4,4,4,4,4,4,3
70140248,4,5,3,2,5,2,4,5,5,4,5,5,5,3,3,3,4
70140281,4,5,4,4,4,2,3,5,2,4,4,4,4,4,6,2,6
70140294,3,3,6,3,4,2,3,4,4,3,4,6,3,3,4,6,4
70140295,2,5,2,3,3,2,5,5,3,4,3,4,4,4,4,2,4
70640218,6,5,3,3,2,3,4,5,4,4,3,4,1,5,5,4,5
70740007,4,4,4,4,4,1,5,4,3,4,3,4,4,4,4,4,3
70740029,6,3,5,6,5,1,5,5,4,4,3,1,1,5,2,4,4
70740047,4,2,3,2,3,3,4,5,2,4,2,4,2,5,4,4,3
70740079,3,4,4,2,4,2,6,5,5,4,4,4,4,4,4,4,3
70740120,2,3,3,4,4,3,3,4,3,3,3,3,2,4,3,4,4
70740127,1,5,4,2,2,1,3,5,5,5,5,5,1,2,4,1,1
70740128,2,4,4,4,4,2,3,5,4,4,4,4,2,3,3,1,1
70740134,3,4,4,4,4,3,4,5,4,4,4,3,4,4,2,6,3
70740135,3,4,4,3,4,4,3,5,4,4,4,4,2,4,3,4,4
70740171,4,6,4,6,1,1,5,3,2,4,1,4,2,4,2,5,4
70740172,4,5,3,1,5,2,5,5,2,5,3,4,4,4,4,5,5
70740182,6,5,3,5,6,5,3,5,1,5,5,6,5,1,6,1,6
70740186,6,1,6,3,4,3,6,4,3,5,5,6,3,3,6,6,6
70740215,3,4,4,4,5,2,3,4,4,3,4,4,3,3,3,4,4
70740257,3,5,4,2,4,1,4,5,2,5,1,1,4,3,2,2,4
70740266,4,4,5,2,4,2,4,4,4,5,2,2,1,4,5,4,1
70740299,3,4,4,2,2,2,4,4,2,5,2,2,1,5,5,2,3
70740427,4,4,4,3,5,2,4,4,4,4,2,2,2,4,4,4,2
80630371,3,4,3,4,4,3,4,4,4,3,4,4,4,3,3,4,2
90300005,3,5,5,1,5,2,3,4,1,1,5,1,5,2,1,5,3
90300011,4,5,4,4,5,4,2,4,3,5,5,3,6,6,6,2,4
90300012,4,5,4,4,5,4,2,4,3,5,5,3,6,6,6,2,4
90300013,3,5,5,3,4,3,5,5,1,5,2,1,3,4,1,5,4
90300075,2,3,3,5,5,3,4,5,4,2,3,3,3,4,1,3,2
90300088,4,5,4,2,5,2,4,5,4,5,5,5,5,4,4,4,4
90300114,2,4,3,2,4,3,4,5,3,4,4,4,3,4,4,3,6
90300122,3,5,3,4,4,5,4,5,3,4,5,4,4,2,3,2,3
90300138,6,5,5,6,4,4,4,4,4,5,5,4,4,4,6,2,6
90300157,6,4,6,3,5,3,2,5,5,4,4,6,6,6,6,1,6
90300158,6,4,6,3,5,2,3,5,5,4,4,6,6,6,3,3,2
90300161,4,4,3,3,3,2,3,4,4,4,4,4,4,3,4,2,3
90300284,3,5,4,2,4,3,4,5,3,2,4,5,4,4,1,3,2
90300309,3,6,6,3,3,3,3,4,3,4,3,4,3,5,4,5,4
90300331,2,3,2,1,1,2,3,4,4,3,3,3,3,3,2,2,2
90300336,6,5,4,5,3,3,5,6,6,6,5,3,5,4,3,5,1
90300344,3,3,4,5,4,3,5,4,4,4,3,6,3,4,4,6,3
90300345,4,5,5,2,4,2,5,4,1,4,3,2,2,4,3,5,2
90300367,3,4,3,3,4,4,4,4,4,4,3,4,3,4,2,3,4
90300375,4,5,3,3,3,3,4,4,3,4,2,4,3,4,4,3,2
90300385,1,2,3,3,4,2,4,5,4,3,3,4,2,3,6,3,1
90300423,6,6,3,6,4,6,4,4,4,4,4,3,6,4,3,4,1
90300470,2,4,4,2,2,1,3,4,2,3,2,1,4,3,3,4,3
90300496,1,5,4,4,2,1,5,5,3,5,2,6,6,5,1,4,4
90300555,3,5,3,3,4,2,4,4,2,4,3,2,4,4,4,4,4
90300557,4,4,4,6,4,6,4,4,4,4,3,6,4,4,6,4,6
90300602,3,4,3,2,4,3,3,4,4,4,4,3,3,3,3,6,3
90300795,2,6,3,4,4,2,5,5,2,4,4,4,4,3,1,4,2
90300827,4,2,4,4,4,2,4,5,2,3,4,4,2,5,1,4,1
90300837,2,4,3,4,4,2,4,4,4,5,4,4,4,2,2,4,4
90300838,2,5,2,5,4,2,5,4,5,4,3,4,2,2,4,4,2
90300909,4,5,2,2,4,3,4,4,2,5,3,4,3,2,2,4,1
90300910,4,5,2,2,4,3,4,4,2,5,3,4,3,2,2,4,1
90300943,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
90300953,3,3,6,3,4,1,5,3,1,4,2,1,2,4,4,4,4
90301009,4,5,2,3,4,2,2,5,2,5,4,5,3,4,2,2,4
90301010,4,5,2,3,4,2,2,5,2,4,4,5,3,4,2,2,4
90301034,6,4,5,2,4,1,5,4,2,5,2,2,2,5,4,4,4
90301035,2,5,3,4,4,2,4,5,2,4,4,4,3,2,1,2,1
90301060,3,4,4,3,3,2,4,3,2,3,4,4,3,3,3,3,3
90301084,3,4,4,3,2,2,5,4,2,2,2,4,3,4,4,5,3
90301094,6,5,5,4,4,5,5,4,3,4,5,4,5,4,4,6,6
90301125,2,4,3,4,4,3,5,4,3,4,4,3,3,4,4,4,3
90301139,5,4,4,4,4,4,5,4,5,4,4,4,6,2,1,4,2
90302015,4,5,3,5,3,3,3,2,2,2,2,3,5,4,5,3,3
90302016,4,3,3,4,3,1,3,3,3,3,4,3,3,3,3,1,2
90302017,4,5,3,4,3,3,3,2,3,2,2,3,5,4,4,3,3
90302018,4,5,3,5,3,3,3,3,2,2,2,2,3,4,5,3,3
90320070,4,5,5,4,4,3,5,1,3,3,3,2,3,4,4,4,4
90320178,4,4,4,2,6,2,4,3,2,4,2,3,2,5,3,5,4
90320344,4,4,3,2,4,2,4,4,5,4,2,4,4,4,4,4,4
90320350,3,5,4,2,3,3,4,4,2,5,3,3,5,4,5,4,4
90320365,3,5,5,5,5,5,5,4,4,4,4,4,3,4,3,3,3
90320388,2,5,4,3,3,2,2,4,6,4,4,4,2,5,3,2,2
90320450,3,5,3,5,5,3,3,5,5,5,5,5,3,3,5,6,6
90320560,5,6,5,6,4,1,5,3,1,3,3,1,1,5,5,5,5
90320623,2,5,1,1,5,3,4,5,4,5,5,1,3,5,4,5,4
90320643,3,3,4,2,4,2,4,4,2,4,2,2,2,4,4,4,4
90320647,3,4,3,5,5,3,5,3,4,4,2,3,4,2,4,4,4
90320660,3,3,2,3,5,2,2,5,3,5,5,5,4,2,1,3,4
90320676,2,6,2,5,5,2,3,6,2,4,4,2,2,4,4,5,4
90320677,2,4,5,3,4,1,5,5,3,5,1,1,3,5,4,4,4
90320680,4,5,5,1,5,1,4,4,3,2,2,2,2,5,5,4,4
90320689,4,4,4,2,2,2,4,4,2,5,3,4,4,4,4,2,4
90320692,4,5,3,5,4,1,4,2,2,5,5,3,4,5,1,5,4
90320693,3,4,2,2,4,2,2,5,5,4,2,3,4,4,5,4,5
90320700,3,4,3,2,4,3,4,5,5,4,4,1,2,5,4,4,4
90320713,3,3,2,4,4,2,4,5,3,4,4,3,2,4,4,1,3
90320748,3,5,1,5,5,2,5,4,3,4,3,4,1,5,4,5,3
90320760,4,6,6,4,4,2,4,6,6,6,3,6,2,4,4,4,3
90320770,4,5,6,5,6,1,3,4,3,3,5,6,2,4,4,5,3
90320828,3,6,6,4,4,3,3,6,6,6,3,6,3,6,4,4,3
90320845,3,4,4,5,4,3,4,3,3,4,4,3,3,4,2,4,3
90320850,4,4,4,2,4,2,4,4,2,4,2,2,2,4,4,4,4
90321032,6,4,3,6,4,3,5,4,3,4,3,3,4,4,3,3,4
90321063,3,4,3,2,5,2,4,4,2,3,3,3,2,4,4,2,4
90321110,1,6,5,3,1,1,5,4,1,5,3,1,2,4,4,5,5
90321111,3,4,3,3,4,2,4,4,3,3,2,2,1,5,2,3,3
90321235,4,5,4,3,2,2,4,2,4,4,3,3,4,4,4,3,4
90321290,6,5,3,2,5,3,3,5,4,4,4,4,2,2,2,2,4
90321321,3,5,4,2,3,1,5,1,1,5,1,1,1,5,5,5,5
90321322,3,5,4,2,3,1,5,1,1,5,1,1,1,5,5,5,5
90321326,3,4,4,4,1,1,5,1,2,5,1,1,1,5,5,5,5
92460013,6,6,2,5,5,1,4,5,4,4,3,4,3,4,4,4,6
92460014,3,5,3,3,5,1,5,5,2,5,4,5,2,4,1,2,4
92460049,2,4,2,4,4,2,2,6,6,6,3,6,3,4,4,3,4
92460083,3,6,6,5,5,1,6,5,6,6,6,6,6,6,6,2,6
92460117,2,2,2,5,4,1,6,4,3,5,3,2,2,5,3,2,1
92460119,3,4,4,4,3,2,4,4,3,4,3,6,3,2,6,3,6
92460121,5,4,4,2,5,3,3,3,3,4,5,6,6,6,6,2,1
92460123,5,5,3,2,5,1,3,5,1,5,1,4,2,5,2,5,3
92460172,3,4,2,4,3,2,4,4,2,4,2,4,2,4,3,4,2
92460177,3,6,2,6,4,2,4,5,5,4,4,4,5,3,3,3,3
92460263,4,5,2,4,4,4,4,4,3,4,4,4,3,4,4,3,2
92460281,3,2,1,5,5,5,2,5,5,4,5,5,6,6,6,2,1
92460282,3,4,1,3,4,4,1,5,5,3,5,5,5,1,1,2,6
92460355,2,3,2,4,4,3,4,4,4,4,3,3,6,6,6,3,1
92460361,3,4,3,5,4,3,3,4,3,4,4,2,2,4,3,4,6
92460391,2,2,2,4,2,4,4,5,3,3,3,3,2,2,1,2,2
92460392,2,2,2,4,2,4,4,5,3,3,3,3,2,2,1,2,2
92460438,3,6,4,5,4,1,5,4,2,4,4,4,3,3,6,1,6
92460449,2,4,4,2,4,2,5,2,2,5,3,3,2,5,4,1,2
92460601,2,6,6,5,5,1,6,5,5,2,4,5,1,5,6,1,3
92460602,2,4,2,5,5,2,4,4,2,4,4,6,2,1,1,3,1
92460612,6,4,6,5,5,5,6,4,6,4,3,5,4,3,3,3,6
92460615,4,3,3,5,3,1,3,4,3,3,4,4,2,4,5,4,3
92460616,1,5,3,5,4,1,3,5,3,3,3,1,3,5,3,4,5
92460638,2,3,2,4,4,2,5,5,3,4,3,1,2,1,2,4,5
92460665,1,5,5,5,5,1,4,5,1,5,4,4,3,3,2,1,1
92460717,4,4,4,4,3,3,2,4,4,4,3,2,3,2,1,2,2
92460719,2,2,2,5,4,2,4,5,2,4,2,4,3,4,4,3,1
92460779,4,5,3,4,4,5,4,4,2,4,4,2,2,5,4,4,4
92460819,6,3,6,3,3,2,5,3,2,4,3,6,2,6,6,2,1
95240035,2,4,3,5,5,3,3,5,5,3,5,5,5,5,5,2,1
95240036,5,3,5,2,5,3,3,5,5,3,5,5,5,2,3,3,2
95240129,2,5,6,6,5,2,5,5,1,2,2,3,2,3,2,3,1
95240137,2,5,2,5,5,5,5,5,5,6,5,5,5,5,5,2,2
95240138,6,5,5,5,5,6,6,6,5,6,6,6,6,6,6,5,6
95240219,4,5,3,3,4,2,2,5,3,4,3,5,4,4,4,3,3
95240220,4,5,3,3,4,2,2,5,3,4,3,5,4,4,4,3,3
95240253,1,5,1,1,5,2,2,5,3,5,5,6,6,6,6,6,6
95240283,6,4,6,5,3,5,5,4,2,2,2,2,3,4,4,4,1
95240293,4,5,5,5,1,1,5,4,1,4,1,3,1,5,5,5,4
95240294,4,5,5,5,1,1,5,4,1,4,1,3,1,5,5,5,4
95240296,5,3,5,6,4,1,5,5,4,4,1,5,5,5,5,2,1
95240344,6,4,3,3,5,4,3,5,4,3,5,5,3,4,6,6,6
95240363,3,5,2,2,3,2,4,4,3,4,2,4,2,4,4,4,2
95240420,3,4,4,5,5,3,4,4,3,3,3,3,2,5,4,5,5
95240423,3,5,5,1,1,1,4,5,1,5,4,2,4,4,4,5,2
95240424,4,4,3,4,5,1,4,2,4,4,3,4,2,4,4,5,1
95240431,4,4,3,5,4,3,4,4,3,4,4,3,4,4,3,3,3
95240439,1,6,3,5,5,5,1,5,5,5,5,5,1,6,6,1,1
95240444,2,5,4,4,4,1,4,5,1,4,2,6,3,4,3,4,2
95240547,2,5,4,5,4,1,4,5,3,2,4,2,2,4,1,4,1
95240554,3,5,3,5,5,1,6,5,3,5,5,1,1,5,4,5,1
95240585,6,3,4,3,4,3,4,3,3,3,6,6,2,4,4,2,3
95240586,6,6,4,4,4,2,4,6,6,6,6,2,2,4,4,4,3
95240597,3,3,3,3,3,3,5,3,3,3,3,3,4,3,3,4,6
95240643,4,3,5,4,4,2,4,4,3,4,4,4,5,4,3,2,4
95240671,3,4,2,3,5,3,4,5,2,4,3,3,2,4,4,4,2
95240673,3,3,4,1,4,2,3,4,4,3,2,2,2,4,4,3,3
95240679,1,2,3,4,5,4,3,3,5,4,3,2,1,2,1,5,3
95240835,3,6,6,3,3,3,3,6,6,6,6,6,3,3,6,6,6
95240945,3,5,4,3,3,2,4,5,2,4,3,4,4,3,3,3,3
95240987,3,3,3,3,3,3,3,6,6,6,3,6,3,4,4,4,4
95241061,5,4,5,4,5,3,5,4,3,5,3,3,5,5,3,5,3
95241099,3,3,3,3,4,2,3,6,6,6,2,6,1,4,5,3,3
95241108,4,5,4,3,4,1,5,5,3,5,4,4,4,1,6,2,4
96040078,6,5,6,5,5,3,4,5,5,5,5,5,6,6,1,2,1
96040108,6,5,1,5,5,4,6,4,2,5,5,5,5,1,6,2,6
96040136,3,4,3,4,4,2,3,4,3,4,3,3,3,3,2,2,2
96040213,3,4,3,4,5,3,4,5,4,4,4,3,2,4,3,6,4
96040214,3,4,2,4,5,3,4,5,5,3,5,4,3,2,3,6,4
96040311,5,3,4,5,5,6,6,5,2,5,6,4,1,5,1,2,3
96040355,2,3,4,3,3,1,4,3,2,4,4,4,3,4,4,4,4
96040363,3,3,5,5,5,1,2,5,5,1,4,4,3,5,6,4,6
96040369,3,4,3,2,4,4,5,4,3,2,3,3,3,4,4,5,4
96040370,3,4,3,2,4,4,5,4,3,2,3,3,3,4,4,5,4
96040381,4,5,2,5,2,1,4,4,1,5,3,4,1,5,5,5,5
96040382,4,5,2,5,2,1,5,4,1,5,3,4,1,5,5,5,5
96040427,4,4,4,4,4,2,3,4,3,4,4,4,2,4,3,4,3
96040433,2,5,3,4,4,3,3,5,4,5,4,2,2,4,4,4,4
96040452,4,5,5,1,2,2,5,5,3,5,2,1,5,5,5,2,4
96040493,1,4,5,5,4,5,5,5,2,3,1,3,1,5,1,5,2
96040496,2,5,6,5,4,1,4,5,5,4,5,5,1,5,3,2,1
96040515,3,4,6,5,5,3,4,4,3,3,3,4,3,3,3,3,6
96040531,3,3,3,5,5,3,4,5,5,3,3,3,3,3,3,4,3
96040537,4,6,6,5,5,2,6,5,6,6,4,4,3,3,3,6,6
96040538,5,3,3,5,5,3,6,5,5,3,5,6,4,3,6,1,1
95240328,4,4,4,3,3,2,4,4,2,4,2,2,2,4,4,3,3
70130633,5,5,5,4,2,2,5,1,3,5,1,2,1,5,5,3,2
54421279,4,2,3,5,5,1,6,5,3,5,2,2,1,5,5,5,1
30860447,4,3,4,4,4,2,4,5,3,3,5,6,5,4,3,5,3
